x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,y
-4.3115,3.0925,24.8328,11.0944,-4.8727,21.445,-3.0222,4.7856,28.5568,1.2672,19.5781,19.8885,34.545,41.8345,18.942,-5.538,13.5444,21.3623,10.2875,29.317,28.366,-4.002,40.547,43.6218,19.1344,32.0348,1.095,14.229,22,9.0688,37.7989,36.0347,26.4536,43.6703,24.9575,-13.5724,2.995,24.5127,25.4272,20.7384,-4.312,11.2777,12.8485,5.1684,17.7392,24.5676,-3.2272,17.6528,20.2934,-8.7888,-15.7338,9.1005,5.0704,29.1853,20.3936,13.1208,16.042,23.1785,8.0819,3.14,0
-4.9625,2.7725,24.4104,10.5472,-4.1754,21.612,-2.8583,4.6576,28.1888,1.287,16.6898,18.375,32.444,37.5063,16.078,-5.18,9.7707,17.8456,10.595,28.9518,26.5873,-4.8126,37.2998,38.7527,17.8176,31.5824,1.755,14.3676,22,7.456,37.3887,35.0887,24.8768,41.621,24.293,-14.9848,1.3675,24.6009,21.352,17.514,-5.198,9.7643,11.6431,4.8288,18.5666,24.7272,-2.3392,17.7136,20.6192,-8.8032,-15.7624,9.2235,5.1694,29.0612,20.2736,13.068,16.0606,23.0336,8.0196,3.035,0
-4.5635,3,25.8504,11.9416,-4.0101,21.5255,-4.8405,3.0784,28.0704,1.0314,16.6014,16.191,30.252,34.0247,12.09,-5.9,12.2676,20.187,12.46,28.8528,26.287,-6.0705,31.1744,29.5021,13.2,26.1512,-4.83,13.272,20.7468,7.7488,37.3362,33.7313,24.2976,42.9069,24.8235,-6.9416,14.8975,27.5318,26.248,18.9036,-4.416,4.5019,7,3,17,24,-4,17,20,-9,-16,9.084,5.5214,29.3468,20.12,13.1096,16.0984,23.1701,8.0973,3.2775,0
-4.7285,2.365,24.0624,10.3384,-4.2001,21.2365,-4.6029,3.1856,28.2368,0.9405,16.5368,16.0065,30.997,33.7952,10.692,-7.538,12.4146,22.3996,11.155,26.589,23.4289,-4.5816,32.753,28.2486,12.5976,25.3628,-5.785,12.0235,19.361,7.0192,37.8619,33.4354,23.7376,40.9269,24.1485,-9.883,10.2,26.9067,28.648,21.4248,-4.044,8.2164,10.7548,4.0776,18.1256,24.4488,-1.624,18.5296,20.5706,-8.6592,-15.8328,9.3345,5.561,29.2465,20.5592,13.0328,16.0108,23.1008,8.0623,3.2125,0
-4.2635,2.6975,25.4208,13.048,-1.6332,21.954,-2.5613,3.2288,27.9936,1.8252,16.6099,18.7455,32.209,37.4315,16.68,-3.354,14.838,20.8425,10.37,23.8038,25.8544,-0.9486,35.3414,35.443,16.1824,28.37,-2.65,10.8553,14.0791,-2.7056,36.8637,36.1029,24.464,42.2997,26.1775,-0.3614,16.2575,27.3232,25.9096,21.7464,4.016,14.0331,14.8456,6.3648,21.1622,26.9256,0.2936,19.7296,21.3716,-8.4288,-15.4104,9.1215,5.2838,29.2737,20.1512,13.0952,16.1164,23.294,8.2324,4.0975,1
-3.0305,7.8475,31.3416,20.2336,2.619,21.8955,-2.9617,2.088,29.0864,2.0079,19.9419,18.3885,33.136,37.6134,17.32,-2.088,18.2106,24.741,16.1375,28.217,23.7103,-4.8567,36.8066,38.0236,16.056,26.3552,-5.5925,11.545,15.8146,-0.9728,36.5998,33.6125,20.6904,37.5807,24.448,-6.9306,8.3125,25.3604,22.1272,20.0172,-1.794,9.2353,10.4713,5.3412,22.9031,26.6952,0.6104,19.4,21.197,-8.5368,-15.6568,9.543,5.462,29.2618,20.432,13.0104,16.0636,23.2667,8.1246,3.5775,1
-4.6985,3.0575,25.3296,11.8792,-3.822,21.4355,-3.6789,6.3312,27.9296,0.2511,18.8267,18.9225,31.77,38.3053,19.066,1.106,18.6936,22.7331,11.625,25.863,24.0295,-6.6333,33.6008,34.8887,15.0232,27.8984,-2.6175,10.6276,14.9072,-0.7808,36.7083,35.3329,23.7288,40.3714,24.097,-13.0048,1.5575,24.4756,20.8072,19.4364,-3.176,9.923,12.3823,5.3124,21.3302,26.1012,-1.9816,18.656,21.1538,-8.6328,-15.8218,9.2865,5.4004,29.272,20.696,13.072,16.1452,23.4704,8.133,3.24,1
-4.0565,4.6625,27.6624,12.9496,-2.2697,21.595,-4.0276,3.4512,29.3712,3.2373,24.2922,22.8075,35.127,41.1715,23.116,7.41,29.5506,35.4705,22.7925,36.2426,33.5068,-0.915,30.2078,24.1546,14.1736,26.4068,-10.415,7.1021,9.5304,-4.9256,35.3853,33.0801,21.9464,38.1516,24.3335,-14.052,1.6825,24.4161,17.3056,15.2724,-6.374,7.0825,10.2529,4.9512,18.4868,24.1548,-2.092,18.2192,20.2106,-8.8536,-15.4346,9.1335,5.5764,29.1836,20.3312,13.1496,16.138,23.1197,8.0791,3.3275,1
-4.4975,2.335,25.6704,12.832,-4.3388,21.59,-2.8572,4.5712,30.8576,3.9348,24.4061,23.6565,37.022,44.0139,24.734,4.782,27.1062,35.7534,24.955,37.4086,31.096,-2.5719,30.0134,23.5497,14.0432,28.8344,-3.4325,9.8422,12.7011,-6.6872,36.492,34.8742,22.6568,39.4232,24.819,-15.3412,3.585,24.274,17.356,16.9116,-7.848,5.1942,9.2806,3.9744,18.6464,24.5844,-2.9464,17.9376,20.666,-8.556,-15.3356,9.366,5.5104,29.1581,20.3816,13.1544,16.0192,23.7917,8.0882,3.39,1
-4.1195,5.025,27.0432,13.5952,-2.2716,21.2805,-4.0848,3.0752,28.1952,2.1168,20.4536,21.3855,35.201,40.3538,21.9,4.442,27.9819,34.9553,24.8075,36.9092,34.3846,1.9662,34.5746,30.2956,13.816,24.968,-11.635,7.0185,11.6624,-6.9824,35.9369,34.4144,22.7192,40.8851,25.523,-10.8092,3.2025,24.8431,20.6752,17.3196,-7.132,4.0189,8.638,3.8664,17.8505,24.6636,-1.4056,18.8224,21.3806,-8.364,-15.527,9.4965,5.2442,29.1496,20.3792,13.0976,16.0228,23.2121,8.1596,3.31,1
-4.757,2.6325,24.6288,10.9264,-3.7745,21.236,-3.8384,4.2208,26.9568,1.2006,20.0473,22.131,35.677,41.673,22.842,4.974,27.8979,37,27.225,39.8704,35.1385,5.6958,40.9592,36.7172,14.9688,24.1052,-14.7975,5.9636,10.352,-6.8864,36.2848,36.0732,23.1512,41.555,25.4165,-9.2758,4.7975,25.8203,21.8224,16.812,-7.51,6.2085,10.2592,3.4524,18.3356,24.5316,-3.3664,17.3568,20.3366,-8.8152,-15.6986,9.1065,5.1804,29.3944,20.4752,13.0592,16.021,23.21,8.0336,3.0475,1
-4.5395,3.3075,25.5672,11.2504,-3.8391,21.2885,-4.2685,3.0624,28.336,2.5128,21.5909,22.488,34.981,40.4524,21.214,4.678,26.283,35.0979,27.9375,41.8042,36.304,4.6458,39.764,34.1826,14.52,24.8516,-13.5275,5.3124,10.3104,-4.6736,35.8858,34.223,22.34,40.3978,24.83,-10.0216,10.5225,26.0618,17.368,19.0512,3.404,13.2304,10.9123,4.704,18.2369,24.6912,-2.3872,17.4304,20.441,-8.544,-15.8614,9.4815,5.4158,29.2329,20.6648,13.1216,16.0312,23.2541,8.0868,3.1375,1
-4.826,2.4475,25.0776,12.6304,-1.3653,21.462,-4.1629,3.7472,27.2112,0.9054,19.25,20.982,33.809,40.0801,22.33,2.928,25.8504,35.1784,27.58,41.1948,37.1566,8.4825,43.8968,41.4161,16.8816,28.8236,-5.1125,9.7377,14.7187,-1.8008,36.1224,34.3385,22.5576,38.5212,24.0655,-11.8366,7.0025,26.1185,21.772,18.258,-5.506,7.0963,11.6179,4.2672,18.2033,24.3684,-3.4312,17.752,20.1836,-8.8632,-15.9318,9.2445,5.2178,29.1428,20.648,13.2216,16.0582,23.1134,8.1036,3.23,1
-4.5035,3.0575,25.1376,11.9632,-3.4135,21.378,-4.5886,3.5376,26.8768,0.1737,16.5249,17.601,31.936,36.7651,16.626,0.04,22.356,30.3208,23.8325,39.206,35.9533,6.7647,42.5468,39.7854,16.9416,28.9352,-4.6725,9.5089,14.902,-1.1024,36.1973,34.5134,22.9536,40.1536,25.2345,-6.4906,10.79,26.2648,22.3432,20.106,-0.872,11.5376,15.1123,6.3624,19.6943,25.3404,-0.8728,18.2592,20.7848,-8.4624,-15.7074,9.117,5.3828,29.2992,20.0912,13.1032,16.0396,23.0924,8.0938,3.23,1
-4.358,3.3875,25.6992,11.4832,-2.6915,21.762,-3.3027,2.6256,26.976,0.1017,17.1335,18.7095,33.011,38.3699,19.04,0.784,22.8348,30.3599,22.005,39.0784,36.6736,7.7454,44.093,44.4291,18.844,30.3944,-5.6525,8.5959,13.0404,-4.8704,36.3569,35.9115,24,41.6221,25.597,-6.8382,9.585,26.0604,23.2648,20.3196,-1.6,10.6452,12.3844,6.0324,21.4877,26.1468,-1.576,17.8448,20.8154,-8.7168,-15.9802,9.213,5.3938,29.1343,20.144,13.1048,16.0534,23.1764,8.0791,3.1225,1
-4.1015,3.185,25.1952,10.9288,-3.0506,21.3865,-4.0617,2.7152,27.7504,0.3159,17.6894,18.0345,32.268,36.8093,17.638,-0.67,23.0427,33.8881,26.4025,40.6074,38.2024,10.2402,45.7598,42.7892,17.8616,29.9156,-5.595,9.5243,14.3898,-3.4424,36.0552,34.4859,22.5192,40.5452,24.997,-7.771,10.33,26.0933,24.3688,19.1172,-2.612,10.751,12.2353,6.18,20.6708,25.1184,-2.728,17.1296,20.6156,-8.6712,-15.9384,9.0195,5.011,29.3859,20.5016,13.0648,16.0702,23.2394,8.0784,3.25,1
-4.604,2.1775,24.8208,11.9032,-3.0183,21.3915,-3.4413,3.8816,26.7248,0.8505,16.9244,16.26,30.717,35.3456,15.266,-1.618,19.605,29.4353,22.805,38.4382,37.3939,10.7862,47,45.8413,19.66,33.3764,2.0375,11.3811,15.4532,0.7264,36.8553,33.6873,21.4144,38.7192,24.759,-8.7236,6.2725,24.6177,20.6032,19.2648,-1.518,13.2189,13.8481,5.3556,18.8144,26.0256,0.7784,18.9472,21.1304,-8.2248,-15.4434,9.321,5.5764,29.3009,20.0888,13.0544,16.0726,23.1617,8.0546,3.165,1
-4.685,2.3025,24.4872,12.4864,-1.8175,21.209,-4.2047,3.3248,26.7904,0.6174,16.9125,17.6115,32.71,37.2479,17.15,-0.004,21.6231,28.881,23.1675,39.8176,37.7026,10.6098,47,43.9346,18.7968,32.4404,3.22,13.4898,17.1484,-0.6776,35.4539,32.3178,21.328,38.8798,24.931,-8.2924,7.12,24.6114,20.8,19.8264,-0.312,12.2184,14.077,6.0216,21.4121,25.4172,-1.24,17.88,20.5274,-8.5608,-15.7712,9.1755,5.2222,29.1037,20.0744,13.0792,16.048,23.2247,8.1127,3.3325,1
-4.205,4.2125,28.7928,16.2496,1.1275,22.1235,-4.3213,5.6592,27.52,0.666,17.737,18.339,32.703,37.7205,18.532,-1.712,20.8755,29.9183,24.3675,40.3148,38.2591,12,46.1576,43.9323,18.6696,31.4636,0.335,9.9313,12.198,-6.152,35.0122,32.0934,21.208,38.6312,25.217,-5.9494,10.1025,26.1997,22.4248,18.48,-2.184,14.477,14.6272,4.6644,20.78,25.5588,-2.7448,18.3072,20.8442,-8.7264,-15.3422,9.366,5.4378,29.4369,20.1968,13.1208,16.1026,23.3066,8.0938,3.14,1
-4.319,3.18,25.6728,12.4504,-2.3457,21.7465,-3.3643,3.2336,27.8736,1.5075,19.7583,19.9845,34.012,39.3032,20.7,0.822,23.427,32.5035,25.985,40.1718,40,11.9412,45.3674,41.2114,17.364,29.3888,-7.07,7.7324,13.1093,-1.94,36.1966,32.8843,22.3496,41.7574,25.963,-5.0386,10.29,25.3653,20.716,17.6136,-5.652,9.0582,13.258,5.4444,19.4255,25.1028,-1.8832,17.3648,20.684,-8.6592,-15.6986,9.18,5.0924,29.4046,20.3096,13.0672,16.1308,23.6741,8.1078,3.1325,1
-4.5755,3.4975,25.5744,10.5496,-3.4059,21.8365,-3.7306,3.7568,28.192,1.5903,18.3915,19.3035,33.275,38.4073,18.338,0.072,21.978,32.4575,26.3325,40.6778,38.4775,10.845,43.9904,40.8779,17.6056,30.3848,-1.475,9.8994,13.8191,-4.0616,35.5295,32.8821,22.8624,40.3417,24.4335,-11.7178,8.0475,25.3198,22.0312,20.7204,-0.882,11.4203,11.872,4.74,19.1357,25.3332,-2.428,17.4336,20.4392,-8.5704,-15.7602,9.2205,5.374,29.2686,20.1104,13.0584,16.0324,23.0693,8.0315,3.1975,1
-4.829,2.555,24.6456,10.9216,-2.6877,22.031,-3.3621,3.4864,28.16,1.6191,19.2262,19.4595,33.672,39.4698,20.516,3.51,24.5442,33.0532,25.5825,41.0848,40,11.9622,45.0182,40.2339,17.0936,31.0928,2.0175,12.5031,16.1656,0.4936,36.7468,33.7863,20.8712,37.529,24.2755,-9.7378,6.045,24.4994,18.4384,17.5704,-4.292,9.6033,12.4516,5.31,19.6376,25.2036,-1.7176,18.936,21.3104,-8.5824,-15.5314,9.4035,5.3344,29.4369,20.2328,13.0328,16.03,23.3045,8.0721,3.0625,1
-4.379,3.09,25.0728,12.0256,-4.2039,21.6075,-2.7978,4.4256,27.3088,1.7775,18.9253,19.5375,33.938,40.585,21.744,3.22,24.5757,32.4138,24.14,37.4658,37.4884,8.6064,43.1336,42.5017,17.9472,30.7196,-2.215,8.8709,13.1184,-2.9696,35.4392,32.1352,22.5344,40.444,25.141,-7.0164,8.26,25.6187,22.2136,19.1928,-0.24,12.8095,12.9934,6.3696,22.0295,24.4428,-2.068,17.8656,20.3186,-8.844,-15.5116,9.0675,5.2992,29.1921,20.1272,13.132,16.0846,23.1617,8.1722,3.495,1
-4.859,2.8325,24.7344,10.9024,-2.5376,21.8975,-2.9001,4.7072,28.992,1.5525,18.7876,19.659,34.144,40.7669,20.738,0.214,22.5261,30.8498,23.41,39.4832,39.7711,12,44.75,42.8513,19.2592,33.4088,3.375,12.26,16.2995,-1.3616,35.6317,32.2804,20.876,36.4741,23.3095,-12.6968,4.3,25.2694,22.8448,18.5268,-5.178,6.9146,9.121,4.8144,19.9967,25.3164,-1.1848,18.5552,21.2654,-8.3256,-15.5248,9.2295,5.2464,29.4097,20.3936,13.044,16.0468,23.1155,8.0637,3.1675,1
-4.658,2.265,24.312,12.0208,-2.8777,21.753,-3.0464,3.5952,28.2848,2.0043,19.4557,19.6635,32.859,37.6372,17.51,-1.002,19.0065,28.3842,21.26,39.1444,38.6329,11.1894,45.4268,44.7189,20,34.346,6.0375,13.272,18.1884,3.3664,36.6999,33.761,21.7296,37.0648,23.6615,-14.0432,4.625,25.2708,22.4536,19.5672,-2.484,11.4042,13.2643,5.1348,20.2235,25.4388,-1.6984,18.224,21.1682,-8.2488,-15.593,9.147,5.3916,29.1309,20.1776,13.076,16.033,23.0945,8.0441,3.0975,1
-4.4555,3.195,24.7152,10.504,-2.3229,21.958,-3.5161,4.5808,28.7248,1.2996,18.3813,18.231,32.863,38.069,17.96,-1.282,20.2014,28.4992,20.4875,36.357,36.5959,9.1461,45.2252,44.6936,19.6288,35,7.8675,15.7195,20.6506,6.2704,37.8234,34.4716,22.02,38.1659,24.0945,-13.6274,0.7775,24.0486,17.212,17.7312,-6.356,5.4288,11.1433,5.0304,20.9501,25.4124,-2.1304,17.792,20.8856,-8.5344,-15.45,9.1725,5.418,29.0935,20.2304,13.04,16.0396,23.2394,8.0511,3.0825,1
-4.6085,2.665,24.5352,11.7976,-2.4084,21.7565,-3.5524,4.6464,28.9824,1.8117,19.913,20.475,33.51,37.9415,18.65,0.796,22.0977,29.8148,21.3225,37.8354,36.6316,9.1272,44.7446,45.0961,19.7728,33.9452,5.44,14.6778,19.036,2.7064,36.9848,34.146,22.4912,38.2726,23.5825,-16.593,2.255,24.736,16.9288,16.3236,-4.712,7.6759,10.9627,4.644,19.8896,24.3684,-3.1048,17.9696,20.7182,-8.5944,-15.703,9.333,5.385,29.2159,20.0528,13.0992,16.0324,23.0441,8.0196,3.0575,1
-4.481,3.2725,24.1896,10.5832,-4.1792,21.3675,-3.9682,3.8144,27.9648,1.3572,18.0753,18.585,32.947,36.8722,18.02,0.65,20.5206,27.3929,18.1025,34.8478,33.8764,7.569,45.7112,45.4963,19.7904,35,8.255,15.9516,19.7055,3.448,37.7394,36.3537,22.8208,37.7226,23.473,-13.4514,6.06,25.373,20.2456,18.534,-3.044,9.1548,11.3155,5.4828,20.4125,25.4592,-1.5688,18.1904,20.6948,-8.88,-15.6788,9.06,5.2684,29.1819,20.2688,13.0816,16.0312,23.0504,8.0553,3.0775,1
-4.757,2.1025,24.5736,11.0584,-3.803,21.4605,-3.4952,3.7248,28.4832,1.6011,18.6788,18.852,33.089,38.5093,18.786,0.67,21.5916,29.4744,21.2725,37.8024,37.7761,11.3028,47,45.7539,19.5008,33.7892,6.96,15.0408,19.1543,3.4432,36.6355,34.63,21.824,36.2332,23.5585,-13.0664,4.9325,24.9901,18.3784,18.258,-2.274,8.8558,10.9207,5.592,19.6838,24.9216,-1.432,18.5136,21.1448,-8.4552,-15.7184,9.2595,5.297,29.1938,20.1488,13.1256,16.0528,23.0756,8.0371,3.075,1
-4.6265,2.2975,24.6648,11.824,-2.6858,21.769,-3.6888,3.9664,29.3904,2.2779,19.8535,19.4415,33.341,39.2879,20.41,2.174,24.1956,31.4271,22.315,37.8156,37.8895,10.4187,45.857,45.6619,19.8208,35,8.74,14.9836,18.4978,2.8192,37.1283,35.0909,21.6632,37.0505,23.244,-13.9068,5.385,24.4378,16.8736,17.6784,-5.454,8.2739,12.2941,4.7568,18.4133,25.158,-0.4192,18.8048,20.8334,-8.5368,-15.692,9.0405,5.1496,29.255,20.0288,13.1064,16.0288,23.5124,8.0539,3.185,1
-4.595,2.4075,24.8184,10.5928,-3.4382,21.628,-3.5447,4.5344,29.2272,1.9098,18.757,18.5985,32.964,38.9037,20.19,1.024,22.8873,29.6492,19.3,34.9336,35.4031,8.5749,45.1442,45.6688,20,34.274,6.2925,13.9155,17.8764,2.3728,37.0107,34.6729,21.628,36.8778,23.4045,-13.645,5.565,24.7192,17.752,17.8944,-4.182,7.3723,11.3617,5.1204,19.3499,24.9348,-0.7744,18.536,21.0764,-8.208,-15.5666,9.2835,5.4488,29.1445,20.1032,13.0736,16.0828,23.1974,8.0735,3.2325,1
-4.418,2.81,25.6512,12.1552,-2.5927,21.7575,-2.6526,6.1808,30.5312,2.4462,21.1965,20.901,33.843,39.9509,20.728,-0.354,19.1535,27.4826,21.9475,35.3934,33.5278,9.1293,45.3926,44.4958,18.3072,33.302,7.1525,12.788,16.5127,1.516,37.1535,34.4419,21.1584,37.1506,23.91,-13.6582,1.5425,24.0066,17.7664,17.4468,-3.444,9.6217,9.7951,4.368,19.751,25.7196,-2.5024,17.16,20.1764,-8.6856,-15.6656,9.3825,5.1562,29.4471,20.1896,13.0888,16.0642,23.1428,8.0679,3.1675,1
-4.658,4.1325,26.4,11.0272,-2.8777,21.8255,-3.2433,5.3856,31.272,3.1653,20.661,20.4645,34.02,40.0427,20.392,3.146,26.6946,33.4948,23.86,38.5966,35.7979,8.9277,46.3556,46,19.4856,34.2908,6.675,12.8144,17.216,2.6008,36.4507,33.6917,21.3584,39.619,24.837,-11.8718,5.0325,24.7892,17.5408,17.328,-2.852,9.4055,7.6468,4.4856,20.8934,26.1036,-1.4104,18.1648,20.4356,-8.5416,-15.6502,9.258,5.4202,29.442,20.336,13.1,16.0696,23.1953,8.0084,3.09,1
-3.9275,4.1225,25.4088,10.5232,-3.3622,21.9005,-2.8924,5.0336,30.736,3.7674,23.2739,22.8735,35.959,43.6535,27.146,9.436,27.2553,34.0353,25.385,41.8284,37.858,8.1318,44.0714,40.3443,16.7144,29.5856,-1.8925,10.9466,15.2179,-0.3464,36.5886,33.8314,21.1824,37.9173,23.6145,-13.5064,3.5075,24.0052,17.0008,18.156,-4.532,5.8497,8.8249,5.5104,20.1479,24.8112,-1.8424,18.4832,21.1844,-8.7936,-15.5248,9.2295,5.2662,29.1632,20.4704,13.0336,16.0396,23.2079,8.0581,3.31,1
-4.6865,2.6525,24.288,11.8432,-2.9784,21.84,-1.6824,7.536,31.3024,3.7125,21.7031,17.001,34.622,48.949,28.274,6.584,23.6874,31.9975,24.9725,38.7022,37.732,10.8933,47,43.6425,18.2448,32.9852,0.255,10.0028,15.1516,-2.8616,35.9229,32.0758,20.3816,37.5433,23.917,-12.2744,2.1775,24.3384,21.1384,19.1328,-4.262,5.7485,12.5965,6.1044,19.9253,25.2996,-0.6808,19.1136,21.9242,-8.22,-15.3048,9.0855,5.3498,29.1445,20.8928,13.0808,16.0762,23.6048,8.0903,3.0575,1
-4.439,3.465,25.5072,11.2816,-4.5155,21.711,-2.7208,6.3744,30.912,2.3373,20.9211,20.9985,34.574,42.115,25.848,6.544,25.9827,34.6471,27.57,39.7604,37.669,10.6707,45.4196,41.2528,17.3744,30.5816,-3.8375,8.7268,15.2816,-1.8272,36.1525,32.3937,20.5944,37.661,23.953,-13.0026,3.2725,23.6622,19.7896,18.6072,-5.796,6.4109,13.0375,5.4564,19.2344,25.674,-1.444,17.8432,20.711,-8.5608,-15.2234,9.177,5.1386,29.4029,20.0768,13.0696,16.0744,23.2373,8.0686,3.315,1
-2.9435,5.065,27.324,13.5616,-1.6256,21.714,-3.0497,5.4576,28.608,1.8603,22.2369,23.226,37.131,43.9051,23.554,5.878,28.7022,34.5275,25.865,37.2304,35.716,7.7643,42.8888,38.2145,15.888,29.6864,-4.2575,11.204,14.8721,-2.9144,35.8788,33.5729,22.4416,39.3176,24.3765,-14.7098,3.3925,25.2092,21.6472,18.2832,-6.398,8.6534,14.1484,5.1036,18.4259,25.2744,-2.4568,17.8512,20.9558,-8.3472,-15.6238,9.177,5.2838,29.5848,20.156,13.0536,16.0132,23.1659,8.1022,3.1275,1
-4.3355,3.115,24.564,12.4192,-0.7212,22.3055,-2.7329,4.6688,28.8816,2.7747,21.4498,23.046,36.173,45.3314,26.784,8.032,30,34.4953,24.8825,37.3492,34.0276,6.9201,40.4696,30.383,13.6608,25.7348,-7.7275,8.1317,11.5337,-6.9896,34.7175,32.4982,21.7696,37.2364,23.8385,-14.7142,5.405,24.8368,18.3664,16.416,-6.794,9.5113,12.0085,3.306,21.1307,25.7796,-2.9584,18.0032,20.9234,-7.8648,-15.4544,9.411,5.451,29.2397,20.444,13.044,16.027,23.2415,8.1064,3.25,1
-3.275,4.9075,26.0784,10.8592,-4.5592,21.6335,-2.3413,6.2576,32.9536,4.8402,21.4872,16.4865,30.616,35.0515,17.814,-2.796,15.3861,19.5844,13.15,38.469,39.5317,0.828,30.098,27.9289,13.0784,26.4248,-11.9575,7.9139,14.9345,4.6048,35.9936,34.6256,24.296,43.2897,27.313,1.8034,18.62,29.3112,34.1848,22.3032,-3.38,5.0838,9.4717,6.2328,27.9494,29.0784,1.616,20.0848,21.9656,-7.7832,-15.4984,9.1485,5.143,29.1445,20.3984,13.088,16.114,23.2961,8.0476,3.215,1
-3.548,4.0525,25.5096,11.4592,-3.8277,21.6035,-3.9616,8.7568,35.1904,4.5225,20.9296,17.55,32.076,37.2479,18.448,0.624,14.1156,18.3332,7.77,38.3062,40,-0.4404,30.728,27.4344,13.9352,27.548,-8.7675,8.7961,13.9101,1.5112,35.6212,34.6685,23.8248,42.7276,26.3525,-0.775,17.39,28.4544,29.2912,21.3108,-3.476,6.5535,11.2399,5.6772,25.8641,27.6804,-0.8104,19.1584,21.9026,-7.8024,-15.5468,9.1095,5.1782,29.5151,20.456,13.1696,16.0756,23.4221,8.147,3.1025,1
-3.815,3.7675,24.8448,13.984,-2.473,21.113,-4.1519,6.2848,35.0624,5.9481,23.5034,18.8745,31.65,39.3899,19.03,-0.842,16.0686,23.2,16.3125,39.822,39.8719,-1.2531,30.8216,23.5704,13.8544,27.7772,-10.3525,10.7717,17.9674,8.9584,37.0282,35.1151,24.6048,44.8473,26.9815,-1.2172,16.64,28.7036,31.2424,22.2408,0.108,13.8767,16.4038,7.4664,26.8553,28.6068,-2.1568,19.3472,21.3986,-7.8744,-15.5754,9.447,5.858,29.4998,20.42,13.1992,16.0846,23.1533,8.0175,3.2525,1
-3.3755,4.675,24.6168,12.0088,-3.5788,21.5625,-1.3458,9.344,34.8416,5.3694,24.0168,18.3765,32.402,36.5713,23.292,3.264,12.5154,15.9251,13.8275,39.1796,35.7832,-1.2048,32.0654,26.7053,13.6688,26.4164,-10.4725,11.7474,16.5491,5.62,36.6775,35.7333,26.2328,45.5733,28,3.2664,22.465,29.5121,30.5536,20.7492,-4.826,7.6368,10.5049,6.4464,26.1854,27.7164,-0.2128,17.8848,20.6012,-8.4984,-15.6216,9.27,5.242,29.3978,20.6624,13.0256,16.0504,23.2562,8.0574,3.3575,1
-4.859,3.5275,26.7264,12.8872,-4.2343,21.6135,-2.2555,9.3056,36.5392,4.5711,20.695,16.251,33.004,38.7269,17.538,-2.344,11.6187,17.1349,9.695,40.2136,39.5359,-2.2044,32.4992,27.3102,12.708,27.1316,-8.6175,11.4988,14.9332,6.6016,35.3783,34.069,24.9696,45.5491,27.3105,3.636,19.8175,29.636,29.1304,20.3232,1.326,11.7607,10.2697,4.7388,22.5902,26.1672,0.0776,21.0944,22.0322,-8.5176,-14.944,9.351,5.385,29.5984,20.3792,13.2608,16.1206,23.3528,8.1715,3.385,1
-3.368,5.195,26.2224,12.9616,-2.5756,21.8655,-2.8572,8.8192,36.9248,5.1849,23.0461,18.543,31.023,36.9368,19.426,-0.682,11.9715,15.9527,11.1425,39.8154,38.5552,1.1976,31.4228,26.6892,14.1896,29.7308,-6.865,11.7529,16.111,9.3376,37.9466,36.9873,24.0688,42.8783,27.2485,1.4932,20.05,29.3952,31.5112,20.8584,-1.552,13.2787,16.6306,8.3892,28.7936,29.166,-1.732,18.2704,20.4932,-8.6304,-15.692,9.6825,5.4686,29.1394,20.2976,13.1336,16.0618,23.4305,8.1246,3.4675,1
-4.355,4.255,25.9992,11.9512,-4.6865,21.1385,-4.3741,5.2912,32.2192,6.3954,27.4814,22.5495,33,35.3167,15.534,-2.526,14.2647,19.7661,11.23,30.7162,32.7067,8.7534,46.5302,46,17.332,29.3876,-5.94,8.7884,14.5107,-0.9632,37.0751,32.2782,23.4688,43.2083,26.086,-7.3794,9.295,25.5487,23.9728,20.2404,-3.072,12.9176,15.7255,5.1888,20.1227,24.1656,-1.2064,20.2832,21.9242,-8.5224,-15.5424,9.264,5.4334,29.357,20.3384,13.0392,16.0162,23.3402,8.0413,3.0525,1
-3.9035,5.1225,27.996,13.5904,-2.2583,22.385,-2.1895,4.7392,26.7456,1.0026,17.9563,19.74,33.249,35.6788,14.062,-4.84,12.7716,19.5706,12.0225,23.982,24.4684,4.8012,46.5212,45.4411,18.4632,30.8252,-3.7125,10.8993,18.9437,1.6,37.5707,35.6409,23.328,38.0966,23.1115,-7.7182,12.74,24.7381,17.8816,18.2748,-3.326,13.2649,13.6738,3.9684,19.5032,26.5608,3.7784,21.712,22.6532,-8.4936,-15.2058,9.666,5.506,29.493,20.3384,13.1288,16.1062,23.4074,8.1449,3.1425,1
